dateTime,temperature,pressure,humidity,altitude
2021-07-12 00:00:06.722853,34.76,99220.00,46.00,176.72
2021-07-12 00:00:16.752014,34.79,99224.00,47.00,176.38
2021-07-12 00:00:26.796373,34.84,99226.00,47.00,176.21
2021-07-12 00:00:36.840780,34.86,99222.00,46.00,176.55
2021-07-12 00:00:46.885124,34.91,99226.00,46.00,176.21
2021-07-12 00:00:56.929468,34.93,99223.00,46.00,176.46
2021-07-12 00:01:06.973804,34.98,99225.00,46.00,176.30
2021-07-12 00:01:17.002846,35.04,99225.00,46.00,176.30
2021-07-12 00:01:27.047186,35.04,99225.00,46.00,176.30
2021-07-12 00:01:37.091542,35.02,99223.00,46.00,176.46
2021-07-12 00:01:47.135767,35.02,99225.00,46.00,176.30
2021-07-12 00:01:57.164859,35.04,99224.00,46.00,176.38
2021-07-12 00:02:07.209201,34.98,99222.00,46.00,176.55
2021-07-12 00:02:17.253357,35.01,99222.00,46.00,176.55
2021-07-12 00:02:27.297597,35.06,99222.00,46.00,176.55
2021-07-12 00:02:37.341945,35.10,99223.00,46.00,176.46
2021-07-12 00:02:47.371085,35.12,99223.00,46.00,176.46
2021-07-12 00:02:57.415573,35.10,99222.00,46.00,176.55
2021-07-12 00:03:07.459787,35.09,99221.00,46.00,176.63
2021-07-12 00:03:17.504281,35.14,99220.00,46.00,176.72
2021-07-12 00:03:27.548525,35.14,99222.00,47.00,176.55
2021-07-12 00:03:37.577575,35.12,99223.00,46.00,176.46
2021-07-12 00:03:47.621999,35.06,99224.00,46.00,176.38
2021-07-12 00:03:57.666440,34.99,99220.00,46.00,176.72
2021-07-12 00:04:07.710612,34.94,99226.00,46.00,176.21
2021-07-12 00:04:17.754856,34.93,99225.00,46.00,176.30
2021-07-12 00:04:27.784018,34.92,99221.00,46.00,176.63
2021-07-12 00:04:37.828208,34.92,99225.00,47.00,176.30
2021-07-12 00:04:47.872510,34.94,99222.00,46.00,176.55
2021-07-12 00:04:57.916955,34.92,99224.00,46.00,176.38
2021-07-12 00:05:07.945850,34.97,99224.00,46.00,176.38
2021-07-12 00:05:17.990175,34.93,99220.00,46.00,176.72
